82	e137	e150	C
82	e128	e143	C
82	e130	e150	C
82	e128	e150	C
82	e3	e172	NC
82	e54	e227	NC
82	e61	e125	NC
82	e74	e280	NC
82	e88	e150	NC
82	e125	e198	NC
82	e134	e222	NC
82	e166	e342	NC
82	e178	e260	NC
82	e194	e235	NC
82	e198	e127	NC
82	e208	e356	NC
82	e213	e360	NC
82	e215	e333	NC
82	e216	e278	NC
82	e229	e154	NC
82	e237	e7	NC
82	e250	e144	NC
82	e297	e180	NC
82	e306	e115	NC
82	e307	e167	NC
82	e316	e135	NC
82	e318	e24	NC
82	e322	e110	NC
82	e322	e158	NC
82	e324	e159	NC
82	e329	e265	NC
82	e347	e97	NC
82	e353	e212	NC
82	e363	e79	NC
82	e364	e42	NC
83	e45	e47	C
83	e47	e81	C
83	e71	e73	C
83	e73	e77	C
83	e81	e87	C
83	e87	e112	C
83	e96	e100	C
83	e104	e100	C
83	e132	e133	C
83	e136	e137	C
83	e137	e145	C
83	e139	e140	C
83	e140	e143	C
83	e141	e144	C
83	e144	e198	C
83	e181	e180	C
83	e185	e182	C
83	e189	e192	C
83	e267	e266	C
83	e267	e269	C
83	e269	e287	C
83	e271	e270	C
83	e274	e273	C
83	e275	e273	C
83	e282	e284	C
83	e284	e287	C
83	e297	e296	C
83	e304	e305	C
83	e306	e310	C
83	e307	e311	C
83	e45	e81	C
83	e47	e87	C
83	e71	e77	C
83	e81	e112	C
83	e136	e145	C
83	e139	e143	C
83	e141	e198	C
83	e267	e287	C
83	e282	e287	C
83	e45	e87	C
83	e47	e112	C
83	e45	e112	C
83	e3	e324	NC
83	e8	e212	NC
83	e18	e213	NC
83	e21	e11	NC
83	e21	e95	NC
83	e35	e232	NC
83	e37	e41	NC
83	e38	e244	NC
83	e48	e254	NC
83	e49	e79	NC
83	e66	e263	NC
83	e67	e95	NC
83	e98	e251	NC
83	e108	e197	NC
83	e113	e23	NC
83	e115	e50	NC
83	e156	e239	NC
83	e158	e135	NC
83	e162	e293	NC
83	e166	e110	NC
83	e176	e5	NC
83	e182	e107	NC
83	e190	e318	NC
83	e196	e199	NC
83	e200	e31	NC
83	e209	e17	NC
83	e209	e233	NC
83	e219	e210	NC
83	e222	e12	NC
83	e237	e27	NC
83	e247	e292	NC
83	e263	e99	NC
83	e267	e114	NC
83	e270	e300	NC
83	e273	e177	NC
83	e288	e14	NC
83	e293	e319	NC
83	e294	e57	NC
83	e309	e71	NC
83	e316	e185	NC
83	e319	e236	NC
83	e321	e45	NC
84	e52	e53	C
84	e53	e55	C
84	e55	e59	C
84	e77	e81	C
84	e91	e81	C
84	e114	e130	C
84	e124	e143	C
84	e257	e260	C
84	e269	e272	C
84	e279	e278	C
84	e283	e280	C
84	e284	e285	C
84	e286	e285	C
84	e297	e298	C
84	e52	e55	C
84	e53	e59	C
84	e52	e59	C
84	e22	e172	NC
84	e59	e167	NC
84	e60	e302	NC
84	e70	e155	NC
84	e117	e154	NC
84	e120	e157	NC
84	e121	e272	NC
84	e133	e284	NC
84	e152	e323	NC
84	e159	e65	NC
84	e180	e6	NC
84	e182	e61	NC
84	e207	e300	NC
84	e234	e34	NC
84	e246	e209	NC
84	e248	e94	NC
84	e252	e211	NC
85	e15	e17	C
85	e29	e30	C
85	e30	e31	C
85	e84	e105	C
85	e105	e114	C
85	e114	e119	C
85	e128	e140	C
85	e140	e143	C
85	e141	e142	C
85	e143	e147	C
85	e147	e152	C
85	e155	e157	C
85	e156	e159	C
85	e159	e170	C
85	e160	e155	C
85	e160	e169	C
85	e170	e179	C
85	e182	e181	C
85	e183	e186	C
85	e187	e185	C
85	e189	e192	C
85	e201	e193	C
85	e201	e203	C
85	e206	e211	C
85	e211	e212	C
85	e212	e216	C
85	e216	e224	C
85	e220	e221	C
85	e228	e232	C
85	e237	e234	C
85	e241	e244	C
85	e242	e252	C
85	e247	e248	C
85	e257	e263	C
85	e273	e277	C
85	e281	e283	C
85	e304	e305	C
85	e29	e31	C
85	e84	e114	C
85	e105	e119	C
85	e128	e143	C
85	e140	e147	C
85	e143	e152	C
85	e156	e170	C
85	e159	e179	C
85	e160	e157	C
85	e206	e212	C
85	e211	e216	C
85	e212	e224	C
85	e84	e119	C
85	e128	e147	C
85	e140	e152	C
85	e156	e179	C
85	e206	e216	C
85	e211	e224	C
85	e128	e152	C
85	e206	e224	C
85	e1	e109	NC
85	e4	e200	NC
85	e6	e88	NC
85	e8	e122	NC
85	e10	e113	NC
85	e23	e148	NC
85	e23	e279	NC
85	e32	e107	NC
85	e33	e60	NC
85	e36	e242	NC
85	e39	e181	NC
85	e46	e310	NC
85	e47	e205	NC
85	e50	e206	NC
85	e60	e223	NC
85	e61	e339	NC
85	e78	e138	NC
85	e85	e209	NC
85	e91	e49	NC
85	e108	e261	NC
85	e113	e218	NC
85	e116	e330	NC
85	e118	e27	NC
85	e143	e339	NC
85	e144	e41	NC
85	e144	e294	NC
85	e153	e242	NC
85	e154	e300	NC
85	e162	e200	NC
85	e200	e171	NC
85	e206	e43	NC
85	e206	e123	NC
85	e224	e121	NC
85	e229	e93	NC
85	e240	e173	NC
85	e250	e322	NC
85	e254	e287	NC
85	e265	e140	NC
85	e266	e306	NC
85	e267	e64	NC
85	e267	e202	NC
85	e279	e213	NC
85	e279	e310	NC
85	e280	e316	NC
85	e289	e254	NC
85	e299	e168	NC
85	e302	e279	NC
85	e304	e103	NC
85	e307	e230	NC
85	e313	e34	NC
85	e319	e179	NC
85	e320	e12	NC
85	e331	e30	NC
85	e334	e197	NC
85	e336	e31	NC
85	e345	e120	NC
85	e346	e96	NC
86	e2	e1	C
86	e3	e4	C
86	e22	e23	C
86	e73	e77	C
86	e138	e147	C
86	e143	e145	C
86	e145	e152	C
86	e147	e150	C
86	e152	e154	C
86	e192	e195	C
86	e195	e193	C
86	e231	e237	C
86	e138	e150	C
86	e143	e152	C
86	e145	e154	C
86	e192	e193	C
86	e143	e154	C
86	e10	e61	NC
86	e43	e188	NC
86	e63	e5	NC
86	e64	e254	NC
86	e78	e238	NC
86	e79	e289	NC
86	e114	e291	NC
86	e147	e154	NC
86	e148	e106	NC
86	e183	e212	NC
86	e194	e63	NC
86	e196	e49	NC
86	e208	e147	NC
86	e268	e10	NC
86	e269	e54	NC
86	e310	e118	NC
86	e313	e192	NC
87	e2	e1	C
87	e33	e35	C
87	e34	e40	C
87	e35	e38	C
87	e38	e51	C
87	e40	e49	C
87	e49	e66	C
87	e55	e70	C
87	e65	e81	C
87	e66	e74	C
87	e69	e68	C
87	e69	e79	C
87	e70	e82	C
87	e74	e85	C
87	e79	e77	C
87	e81	e90	C
87	e83	e86	C
87	e85	e88	C
87	e88	e119	C
87	e90	e96	C
87	e96	e101	C
87	e111	e114	C
87	e125	e123	C
87	e134	e151	C
87	e142	e143	C
87	e164	e171	C
87	e178	e177	C
87	e228	e230	C
87	e230	e235	C
87	e235	e262	C
87	e252	e251	C
87	e294	e298	C
87	e33	e38	C
87	e34	e49	C
87	e35	e51	C
87	e40	e66	C
87	e49	e74	C
87	e55	e82	C
87	e65	e90	C
87	e66	e85	C
87	e69	e77	C
87	e74	e88	C
87	e81	e96	C
87	e85	e119	C
87	e90	e101	C
87	e228	e235	C
87	e230	e262	C
87	e33	e51	C
87	e34	e66	C
87	e40	e74	C
87	e49	e85	C
87	e65	e96	C
87	e66	e88	C
87	e74	e119	C
87	e81	e101	C
87	e228	e262	C
87	e34	e74	C
87	e40	e85	C
87	e49	e88	C
87	e65	e101	C
87	e66	e119	C
87	e34	e85	C
87	e40	e88	C
87	e49	e119	C
87	e34	e88	C
87	e40	e119	C
87	e34	e119	C
87	e4	e112	NC
87	e11	e107	NC
87	e18	e221	NC
87	e20	e147	NC
87	e25	e58	NC
87	e31	e296	NC
87	e38	e281	NC
87	e43	e124	NC
87	e47	e61	NC
87	e51	e204	NC
87	e52	e219	NC
87	e53	e189	NC
87	e54	e257	NC
87	e56	e290	NC
87	e57	e17	NC
87	e58	e322	NC
87	e62	e234	NC
87	e64	e27	NC
87	e66	e289	NC
87	e77	e148	NC
87	e85	e59	NC
87	e85	e225	NC
87	e95	e170	NC
87	e98	e154	NC
87	e102	e250	NC
87	e116	e17	NC
87	e126	e315	NC
87	e128	e131	NC
87	e134	e5	NC
87	e143	e13	NC
87	e149	e328	NC
87	e156	e206	NC
87	e161	e152	NC
87	e165	e58	NC
87	e168	e20	NC
87	e175	e297	NC
87	e188	e262	NC
87	e190	e124	NC
87	e193	e266	NC
87	e197	e200	NC
87	e199	e294	NC
87	e206	e267	NC
87	e209	e35	NC
87	e218	e258	NC
87	e229	e30	NC
87	e229	e191	NC
87	e231	e82	NC
87	e231	e174	NC
87	e231	e267	NC
87	e232	e29	NC
87	e246	e260	NC
87	e247	e225	NC
87	e253	e12	NC
87	e254	e17	NC
87	e258	e221	NC
87	e258	e289	NC
87	e259	e24	NC
87	e266	e60	NC
87	e274	e318	NC
87	e278	e244	NC
87	e290	e25	NC
87	e295	e55	NC
87	e307	e145	NC
87	e308	e28	NC
87	e317	e41	NC
87	e328	e156	NC
87	e329	e126	NC
62	e14	e16	C
62	e14	e19	C
62	e19	e27	C
62	e20	e28	C
62	e27	e31	C
62	e119	e116	C
62	e121	e116	C
62	e14	e27	C
62	e19	e31	C
62	e14	e31	C
62	e9	e118	NC
62	e10	e1	NC
62	e24	e39	NC
62	e25	e50	NC
62	e40	e13	NC
62	e62	e28	NC
62	e94	e100	NC
62	e98	e52	NC
62	e101	e66	NC
62	e114	e11	NC
89	e10	e7	C
89	e24	e30	C
89	e25	e24	C
89	e99	e104	C
89	e104	e108	C
89	e116	e114	C
89	e117	e121	C
89	e124	e125	C
89	e150	e155	C
89	e202	e227	C
89	e208	e210	C
89	e212	e213	C
89	e215	e216	C
89	e215	e217	C
89	e233	e235	C
89	e237	e238	C
89	e278	e284	C
89	e25	e30	C
89	e99	e108	C
89	e6	e97	NC
89	e6	e284	NC
89	e25	e255	NC
89	e45	e272	NC
89	e67	e286	NC
89	e92	e90	NC
89	e112	e248	NC
89	e124	e6	NC
89	e160	e223	NC
89	e177	e110	NC
89	e186	e45	NC
89	e201	e45	NC
89	e208	e18	NC
89	e215	e137	NC
89	e220	e18	NC
89	e262	e147	NC
89	e274	e64	NC
89	e277	e169	NC
89	e278	e1	NC
78	e85	e80	C
78	e97	e96	C
78	e107	e108	C
78	e110	e111	C
78	e114	e113	C
78	e118	e124	C
78	e130	e135	C
78	e132	e125	C
78	e142	e125	C
78	e221	e219	C
78	e223	e219	C
78	e224	e219	C
78	e255	e256	C
78	e257	e258	C
78	e268	e267	C
78	e5	e135	NC
78	e9	e191	NC
78	e29	e122	NC
78	e39	e112	NC
78	e49	e72	NC
78	e90	e135	NC
78	e96	e108	NC
78	e104	e3	NC
78	e153	e261	NC
78	e177	e214	NC
78	e194	e94	NC
78	e219	e23	NC
78	e240	e125	NC
78	e245	e238	NC
78	e258	e115	NC
